row_ID,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,binarisation
239919,,San Francisco,Fakhoury Law Group,CALIFORNIA,,,A-15082-61086,09/04/2015,Certified,H-1B,INDIA,,02/05/2016,330 Potrero Avenue,None,SUNNYVALE,UNITED STATES OF AMERICA,Senior Executive - Isg,HCL AMERICA INC.,9770,(408) 733-0480,,48084,MICHIGAN,2005,,,ASHBURN,Bachelor's,0
366973,,San Francisco,"Bedi & Martinez, Esqs.",CALIFORNIA,,,A-16108-98244,05/05/2016,Certified-Expired,H-1B,INDIA,,22/12/2015,One Park Plaza,Suite 390,NASHVILLE,UNITED STATES OF AMERICA,Sr. Hr Analyst,HCA MANAGEMENT SERVICES LP,202000,(615) 344-2292,226,48083,MICHIGAN,1985,,,AUSTIN,Doctorate,0
138421,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14197-89479,07/08/2014,Certified,H-1B,INDIA,,26/05/2015,605 Coolidge Drive,None,FOLSOM,UNITED STATES OF AMERICA,Vice President,"AGREEYA SOLUTIONS, INC.",291,(916) 294-0065,2600,48034,MICHIGAN,1996,,,AUSTIN,Bachelor's,0
297946,,San Francisco,Fakhoury Law Group,CALIFORNIA,,,A-16162-20457,06/07/2016,Certified,L-1,VENEZUELA,,04/06/2015,3000 N Sam Houston Parkway E,None,HOUSTON,UNITED STATES OF AMERICA,U.S. Immigration And Compliance Manager,"HALLIBURTON ENERGY SERVICES, INC.",32000,(713) 839-4622,,48374,MICHIGAN,1994,,,BENTONVILLE,Bachelor's,0
22364,,New York,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CONNECTICUT,,,A-15197-99041,06/08/2015,Certified-Expired,H-1B,INDIA,,09/02/2015,895 S State Street,Suite 150,HAMPSHIRE,UNITED STATES OF AMERICA,President,HARWARD TECHNOLOGIES LLC,10,(847) 231-3053,104,48083,MICHIGAN,2004,,,BLOOMFIELD HILLS,Master's,1
121228,,Los Angeles,Law Offices of Isaac Lee,NEW JERSEY,,,A-16110-99153,11/05/2016,Certified,H-1B,PHILIPPINES,,01/07/2015,1700 Madison Road,None,CINCINNATI,UNITED STATES OF AMERICA,Intl Immigration & Licensing Manager,"HEALTH CAROUSEL, LLC",171,(513) 665-4544,109,48084,MICHIGAN,1990,,,BLOOMINGTON,Master's,1
211590,,Washington,None,None,,,A-15194-97420,30/07/2015,Certified-Expired,H-1B,IRAN,,12/12/2014,8404 Indian Hills Drive,None,OMAHA,UNITED STATES OF AMERICA,Immigration & Recruiting Specialist,"HDR ENGINEERING, INC.",5000,(402) 399-1000,109,48084,MICHIGAN,1990,,,BLOOMINGTON,Bachelor's,0
5883,,Phoenix,Jackson & Hertogs LLP,MASSACHUSETTS,,,A-13129-62480,12/06/2013,Certified,None,RUSSIA,,16/09/2016,4900 Hopyard Road,None,PLEASANTON,UNITED STATES OF AMERICA,Ceo,Agile Fusion Corp.,3,(855) 771-7141,2600,48034,MICHIGAN,1996,,,BOULDER,Bachelor's,0
275247,,Chicago,Zulkie Partners LLC,WISCONSIN,,,A-14209-92868,14/08/2014,Certified-Expired,H-1B,INDIA,,22/10/2014,350 Ellis Street,Ste 401,MOUNTAIN VIEW,UNITED STATES OF AMERICA,Sr. Immigration Specialist,SYMANTEC CORPORATION,20500,(650) 336-3809,,48162,MICHIGAN,1927,,,CANTON,Master's,1
96153,,Atlanta,"Lucy Lu & Associates, LLC",NEW YORK,,,A-13270-01160,25/10/2013,Certified-Expired,F-1,SOUTH KOREA,,20/11/2015,6834 E. Slauson Ave.,None,COMMERCE,UNITED STATES OF AMERICA,Ceo,"CJ FOODVILLE USA, INC.",85,(323) 480-9100,,48111,MICHIGAN,1997,,,CANTON,Bachelor's,0
84265,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-14175-81634,15/07/2014,Certified,H-1B,INDIA,,28/08/2015,1135 Kildaire Farm Rd,None,CARY,UNITED STATES OF AMERICA,Manager,CLEAR THOUGHT SOLUTIONS LLC,65,(919) 405-4170,,48184,MICHIGAN,2000,,,CANTON,Master's,1
262671,,Chicago,"Global Immigration Associates, P.C.",ILLINOIS,,,A-14285-15106,14/11/2014,Certified,H-1B,INDIA,,29/09/2016,Dba Harbor Freight Tools,None,CALABASAS,UNITED STATES OF AMERICA,General Counsel,"HARBOR FREIGHT TOOLS USA, INC.",17000,(818) 836-5000,,48326,MICHIGAN,1998,,,CLARKSTON,Bachelor's,0
260912,,Tulsa,None,None,,,A-15275-24634,27/10/2015,Certified-Expired,H-1B,INDIA,,12/02/2016,6100 Tennyson Parkway,Suite 200,PLANO,UNITED STATES OF AMERICA,Lead,INFOSYS LTD.,16866,(469) 229-9400,,48226,MICHIGAN,1985,,,DEARBORN,Master's,1
194537,,Plano,"Fragomen, Del Rey, Bernsen & Loewy LLP",CALIFORNIA,,,A-15227-08942,15/09/2015,Certified-Expired,H-1B,SOUTH KOREA,,26/02/2015,400 Atlantic St,None,STAMFORD,UNITED STATES OF AMERICA,Director Corporate Human Resources,"HARMAN INTERNATIONAL INDUSTRIES, INC",2380,(203) 328-3500,,48084,MICHIGAN,1997,,,DETROIT,Bachelor's,0
174018,,Chicago,"VISANOW, P.C.",VIRGINIA,,,A-14328-28326,22/12/2014,Certified-Expired,F-1,SOUTH KOREA,,17/02/2016,107 Star Street W,None,BETHLEHEM,UNITED STATES OF AMERICA,Head Of Human Resources,HARRISON POULTRY,1024,(770) 867-7511,,48375,MICHIGAN,1984,,,FARMINGTON,Bachelor's,0
262041,,Troy,None,None,,,A-15282-26868,05/11/2015,Certified,H-1B,TAIWAN,,11/07/2016,731 Lexington Ave.,None,NEW YORK,UNITED STATES OF AMERICA,Human Resources Representative,BLOOMBERG L.P.,17000,(212) 318-2000,,48083,MICHIGAN,2004,,,FARMINGTON,Bachelor's,0
344323,,Atlanta,"Fragomen, Del Rey, Bernsen and Loewy, LLP",GEORGIA,,,A-15289-29346,09/11/2015,Certified,H-1B,CHINA,,01/12/2016,175 Water Street,Floor 4,NEW YORK,UNITED STATES OF AMERICA,Human Resources Manager,"AIG ASSET MANAGEMENT (U.S.), LLC",66400,(718) 250-1693,,48375,MICHIGAN,2014,,,FARMINGTON,Bachelor's,0
95911,,Coral Springs,None,NEW YORK,,,A-16285-60682,20/10/2016,Certified-Expired,L-1,INDIA,,29/10/2014,806 W. Diamond Avenue,None,GAITHERSBURG,UNITED STATES OF AMERICA,Human Resource Manager,"AINS, INC.",85,(301) 670-2300,,48331,MICHIGAN,1906,,,FARMINGTON HILLS,Bachelor's,0
231407,,Decatur,"Kramer & Associates, P.C.",MASSACHUSETTS,,,A-15083-61264,09/04/2015,Certified-Expired,H-1B,INDIA,,03/02/2016,330 Potrero Avenue,Suite 102,SUNNYVALE,UNITED STATES OF AMERICA,Senior Executive - Isg,HCL AMERICA INC.,8842,(408) 733-0480,,48084,MICHIGAN,1985,,,FARMINGTON HILLS,Bachelor's,0
239818,,None,Law Offices of Rakesh Mehrotra,NEW YORK,,,A-15097-64688,24/04/2015,Certified,H-1B,INDIA,,16/11/2016,330 Potrero Avenue,None,SUNNYVALE,UNITED STATES OF AMERICA,Associate Manager,HCL AMERICA INC.,9770,(408) 733-0480,226,48083,MICHIGAN,2008,,,FARMINGTON HILLS,Master's,1
106865,,Boca Raton,Duane Morris LLP,CALIFORNIA,,,A-15065-56745,30/03/2015,Certified,H-1B,INDIA,,13/07/2016,22 E. Mifflin St,None,MADISON,UNITED STATES OF AMERICA,Hr Director,SYMPHONY CORPORATION,108,(608) 661-7608,107,48187,MICHIGAN,2010,,,FREMONT,Bachelor's,0
351831,,Chicago,Sidley Austin LLP,TEXAS,,,A-16242-47431,13/09/2016,Certified,H-1B,INDIA,,25/04/2016,515 South Flower Street,None,LOS ANGELES,UNITED STATES OF AMERICA,"Director, Global Mobility Americas - Total Rewards","AECOM TECHNICAL SERVICES, INC.",100000,(213) 593-8100,,48034,MICHIGAN,2013,,,GLASGOW,Master's,1
231294,,Norfolk,"Stiller Kim, PC",TEXAS,,,A-15123-72772,26/05/2015,Certified,H-1B,INDIA,,03/09/2015,330 Potrero Avenue,None,SUNNYVALE,UNITED STATES OF AMERICA,Senior Executive - Isg,HCL AMERICA INC.,8842,(408) 733-0480,,48083,MICHIGAN,1980,,,GREENVILLE,Master's,1
13885,,New York,"Epstein, Becker & Green, P.C.",CALIFORNIA,,,A-15164-86348,02/07/2015,Certified,H-1B,INDIA,,06/05/2016,"1455 Dixon Ave, Ste 140",None,LAFAYETTE,UNITED STATES OF AMERICA,Ceo,"AGS TEK Partners, LLC",6,(303) 638-3505,2600,48034,MICHIGAN,1996,,,HARTFORD,Master's,1
213680,,Detroit,Clark Hill PLC,CALIFORNIA,,,A-15342-48128,05/01/2016,Certified-Expired,H-1B,INDIA,,09/12/2015,5601 Granite Parkway,Suite 2200,PLANO,UNITED STATES OF AMERICA,Senior Manager-Human Resources,"NTT DATA, INC",5500,(1800) 745-3263,101,49546,MICHIGAN,2001,,,KENTWOOD,Bachelor's,0
120188,,Atlanta,None,NEW YORK,,,A-16056-76924,20/03/2016,Certified,H-1B,INDIA,,15/07/2016,900 Oakmont Lane,None,WESTMONT,UNITED STATES OF AMERICA,Senior Immigration Specialist,AIM BIG INC.D/B/A AXIOM TECHNOLOGY GROUP,167,(630) 861-1000,,48335,MICHIGAN,2012,,,LAKE HIAWATTHA,Master's,1
174288,,La Grange,"Hallett Law Offices, Ltd.",MARYLAND,,,A-14352-36240,14/01/2015,Denied,Not in USA,VIETNAM,,14/07/2015,107 Star Street W,None,BETHLEHEM,UNITED STATES OF AMERICA,Head Of Human Resources,HARRISON POULTRY,1024,(770) 867-7511,,48335,MICHIGAN,2006,,,LANSING,Bachelor's,0
152500,,Philadelphia,Pearl Law Group,NORTH CAROLINA,,,A-14277-13019,04/11/2014,Certified,H-1B,CANADA,,29/05/2015,213 N. Mead Street,181 Presidents Drive,WICHITA,UNITED STATES OF AMERICA,Human Resources Operations Specialist,"AIRBUS AMERICAS ENGINEERING, INC.",479,(316) 299-0301,,48331,MICHIGAN,1906,,,MOUNTAIN VIEW,Doctorate,0
124400,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15195-98012,31/07/2015,Certified-Expired,H-1B,PHILIPPINES,,04/02/2015,377 Hoes Lane,None,PISCATAWAY,UNITED STATES OF AMERICA,Hr Manager,"AEQUOR TECHNOLOGIES, INC.",187,(732) 494-4999,,48393,MICHIGAN,1969,,,NOVI,Bachelor's,0
88107,,Lawrenceville,US MANTECH INC.,VIRGINIA,,,A-14251-04797,08/10/2014,Denied,H-1B,PHILIPPINES,,13/07/2016,Po Drawer B,None,HAGERMAN,UNITED STATES OF AMERICA,Principal - High School,HAGERMAN MUNICIPAL SCHOOLS,72,(575) 752-3254,,48167,MICHIGAN,2002,,,NOVI,Bachelor's,0
263088,,San Jose,Law Offices of David Piver,NEBRASKA,,,A-16145-13933,16/06/2016,Certified,H-1B,INDIA,,11/05/2015,515 South Flower Street,None,LOS ANGELES,UNITED STATES OF AMERICA,"Director, Global Mobility","AECOM TECHNICAL SERVICES, INC.",17552,(213) 593-8100,,48342,MICHIGAN,1998,,,OAK PARK,High School,0
288303,,None,Lechtenberg & Associates LLC,NEW YORK,,,A-15336-45663,21/12/2015,Certified-Expired,H-1B,INDIA,,24/03/2015,211 Quality Circle,Suite 220,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,105,48393,MICHIGAN,2004,,,OMAHA,Master's,1
66814,,None,Rose Carson LLP,SOUTH CAROLINA,,,A-16053-75442,17/03/2016,Certified-Expired,H-1B,INDIA,,04/12/2015,13921 Park Center Rd,Suite 300,HERNDON,UNITED STATES OF AMERICA,Hr-Manager,"GSSR, INC",45,(703) 880-2717,,49307,MICHIGAN,1884,,,REED CITY,Doctorate,0
231510,,Palm Beach Gardens,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15097-64597,23/04/2015,Certified-Expired,H-1B,INDIA,,19/11/2015,330 Potrero Avenue,Suite 102,SUNNYVALE,UNITED STATES OF AMERICA,Senior Executive - Isg,HCL AMERICA INC.,8842,(408) 733-0480,,48083,MICHIGAN,1983,,,ROCHESTER HILLS,Master's,1
165431,,None,Cohen & Grigsby P.C.,CALIFORNIA,,,A-13156-68944,08/07/2013,Certified-Expired,L-1,INDIA,,17/02/2016,1251 Mckay Dr,None,SAN JOSE,UNITED STATES OF AMERICA,Talent Acquisition Program Manager,"SYNAPTICS, INC",732,(408) 904-1100,,48150,MICHIGAN,2002,,,SHELBY,Master's,1
170237,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14351-35704,13/01/2015,Certified-Expired,Not in USA,SOUTH KOREA,,17/10/2014,107 Star Street W,None,BETHLEHEM,UNITED STATES OF AMERICA,Head Of Human Resources,HARRISON POULTRY,870,(770) 867-7511,,48167,MICHIGAN,2004,,,ST. PAUL,Bachelor's,0
126350,,San Francisco,"John J. Boudia & Associates, P.L.C",MASSACHUSETTS,,,A-16043-72847,10/03/2016,Certified,H-1B,INDIA,,05/08/2016,12777 Jones Road,None,HOUSTON,UNITED STATES OF AMERICA,President,"ADVENT GLOBAL SOLUTIONS,INC.",200,(281) 970-3000,,48009,MICHIGAN,1999,,,TEL AVIV,High School,0
264098,,Owings Mills,Pearl Law Group,NORTH CAROLINA,,,A-15292-29715,11/11/2015,Certified,H-1B,CHINA,,17/10/2016,6100 Tennyson Parkway,Floor 9,PLANO,UNITED STATES OF AMERICA,Practice Lead-Global Immigration,INFOSYS LTD.,18500,(469) 229-9400,,48265,MICHIGAN,1908,,,TROY,Master's,1
137195,,New York,Law Offices of Kavitha Ramasami,NEW JERSEY,,,A-16278-58647,17/10/2016,Certified-Expired,H-1B,INDIA,,17/02/2015,11091 Sunset Hills Rd,Suite 600,RESTON,UNITED STATES OF AMERICA,Operations Manager,"BLUE CANOPY GROUP, LLC",275,(703) 896-4000,100,48038,MICHIGAN,2001,,,TROY,Master's,1
256882,,Phoenix,Meyer Law Group LLC,NEW YORK,,,A-15233-10608,23/09/2015,Denied,H-1B,INDIA,,04/06/2015,731 Lexington Ave.,Suite 800,NEW YORK,UNITED STATES OF AMERICA,Human Resources Representative,BLOOMBERG L.P.,15000,(212) 318-2000,,48083,MICHIGAN,2004,,,TROY,Bachelor's,0
59730,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14177-82552,16/07/2014,Certified,B-2,PHILIPPINES,,08/09/2015,2025 N. Glen Oaks Blvd. Suite # 203,None,BURBANK,UNITED STATES OF AMERICA,President/Administrator,"Healthnet Home Care Services, Inc.",37,(818) 846-8483,,48098,MICHIGAN,2009,,,TROY,Bachelor's,0
260931,,San Francisco,Fakhoury Law Group,CALIFORNIA,,,A-15299-32203,19/11/2015,Certified-Expired,H-1B,INDIA,,16/02/2016,6100 Tennyson Parkway,Suite 202,PLANO,UNITED STATES OF AMERICA,Lead,INFOSYS LTD.,16866,(469) 229-9400,,48207,MICHIGAN,2011,,,TROY,Bachelor's,0
239978,,New York,Cyrus D. Mehta & Partners PLLC,CALIFORNIA,,,A-15107-68200,07/05/2015,Certified,H-1B,INDIA,,27/06/2016,330 Potrero Avenue,None,SUNNYVALE,UNITED STATES OF AMERICA,Senior Executive - Isg,HCL AMERICA INC.,9770,(408) 733-0480,,48084,MICHIGAN,2005,,,YORK,Bachelor's,0
147814,,Concord,"Lipman & Wolf, LLP",NEW YORK,,,A-16140-11875,10/06/2016,Certified,H-1B,INDIA,,29/07/2015,9825 Spectrum Drive,None,AUSTIN,UNITED STATES OF AMERICA,Human Resources,"HEALTHTRONICS GROUP, L.P.",419,(512) 314-4334,,48377-2913,MICHIGAN,2001,,,YPSILANTI,Master's,1
98283,,Duluth,"JA Immigration, Inc.",MASSACHUSETTS,,,A-14149-73296,16/06/2014,Denied,E-3,AUSTRALIA,,29/08/2016,"800 Bridge Parkway, Suite 100",# 640,REDWOOD CITY,UNITED STATES OF AMERICA,Cfo,NOMINUM INC,88,(650) 381-6000,,55455,MINNESOTA,1851,A,HUNGARY,PLYMOUTH,Doctorate,0
21575,,Boston,"Fragomen, Del Rey, Bernsen & Loewy LLP",CALIFORNIA,,,A-14268-10159,24/10/2014,Certified-Expired,H-1B,INDIA,,16/03/2016,6283-F Franconia Road,Suite # 511,ALEXANDRIA,UNITED STATES OF AMERICA,President,WORLD CLASS WORK FORCE LP,9,(703) 337-0011,,55425,MINNESOTA,1984,A,INDIA,EDEN PRAIRIE,Master's,1
358756,,Addison,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14119-64603,19/05/2014,Certified-Expired,H-1B,CHINA,,04/04/2016,500 Oracle Parkway,Mail Stop: Sjc 05/1/4,REDWOOD SHORES,UNITED STATES OF AMERICA,Immigration Specialist,"ORACLE AMERICA, INC.",122000,(650) 506-7000,,55102,MINNESOTA,1928,A,SOUTH KOREA,DENVER,Master's,1
346505,,Boston,"Fragomen, Del Rey, Bernsen & Loewy, LLP",CALIFORNIA,,,A-14230-99196,16/09/2014,Certified,L-1,AUSTRALIA,,25/06/2015,4700 Daybreak Parkway,#103,SOUTH JORDAN,UNITED STATES OF AMERICA,Sr. Advisor - Global Mobility Performance Reward,RIO TINTO SERVICES INC.,68000,(801) 204-2000,,55144-1000,MINNESOTA,1929,A,SOUTH KOREA,WOODBURY,Doctorate,0
15062,,Iselin,"Nair Law Group, A Professional Corporation",NEW YORK,,,A-14300-19841,25/11/2014,Certified-Expired,H-4,VENEZUELA,,15/01/2015,17913 Nw 7Th St Ste 103,None,PEMBROKE PINES,UNITED STATES OF AMERICA,Presidnet,RIOS MEDINA & ASSOCIATES/DBA CPC ACCOUNTING SVCS,6,(954) 442-8771,,55109,MINNESOTA,2015,,,NEGROS OCCIDENTAL,High School,0
14939,,Hamden,Lamboley Law Firm,MASSACHUSETTS,,,A-14164-78208,01/07/2014,Certified-Expired,E-2,SOUTH KOREA,,02/10/2015,100 Breen Road,None,SAN JUAN BAUTISTA,UNITED STATES OF AMERICA,Managing Director,"NONG WOO SEED AMERICA, INC.",6,(831) 623-4216,,55413,MINNESOTA,1984,,,ROSEVILLE,Bachelor's,0
236583,,Santa Clara,None,NEW YORK,,,A-14009-31310,11/02/2014,Certified,H-1B,INDIA,,20/10/2016,690 E. Middlefield Rd.,None,MOUNTAIN VIEW,UNITED STATES OF AMERICA,Human Resources Manager,"SYNOPSYS, INC.",9436,(650) 584-5000,,55432,MINNESOTA,1949,,,SANTA ROSA,Master's,1
306972,,San Diego,Law Offices of Alex C. Park,MINNESOTA,,,A-16034-68898,29/02/2016,Certified-Expired,H-1B,INDIA,,02/11/2015,211 Quality Circle,Suite 300,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,,55344,MINNESOTA,2004,,,SMYRNA,Master's,1
252201,,None,"Alan C. Chen, P.C.",ARIZONA,,,A-13224-87623,21/09/2013,Certified-Expired,L-1,ISRAEL,,25/02/2016,5300 California Avenue,None,IRVINE,UNITED STATES OF AMERICA,Sr. Immigration Specialist,BROADCOM CORPORATION,12550,(949) 450-8700,,55117,MINNESOTA,2004,,,WALNUT CREEK,Master's,1
337893,,Edison,"Law Offices of Kamlesh Tewary, P.C.",NEW JERSEY,,,A-16089-90287,18/04/2016,Certified,L-1,CHINA,,24/06/2016,One Microsoft Way,None,REDMOND,UNITED STATES OF AMERICA,Microsoft In-House Attorney,MICROSOFT CORPORATION,60000,(425) 538-3872,5013,55987,MINNESOTA,1858,,,WINONA,Doctorate,0
359967,,Edison,"Law office of Thomas V. Allen, PLLC",MINNESOTA,,,A-14093-57662,08/05/2014,Certified,H-1B,INDIA,,30/06/2016,500 Oracle Parkway,None,REDWOOD SHORES,UNITED STATES OF AMERICA,Senior Immigration Specialist,"ORACLE AMERICA, INC.",132000,(650) 506-7000,,63379,MISSOURI,1953,A,PHILIPPINES,TROY,Bachelor's,0
364130,,Woburn,None,None,,,A-15099-65504,30/04/2015,Certified,L-1,INDIA,,08/07/2016,440 Terry Ave N,None,SEATTLE,UNITED STATES OF AMERICA,Immigration Specialist,AMAZON CORPORATE LLC,154100,(206) 266-1000,,63141,MISSOURI,1999,A,THAILAND,OLYMPIA,Master's,1
265517,,New York City,None,NEW YORK,,,A-15161-85260,30/06/2015,Withdrawn,H-1B,INDIA,,08/08/2016,6100 Tennyson Parkway,Suite#260,PLANO,UNITED STATES OF AMERICA,Senior Lead - Global Immigration,INFOSYS LTD.,18500,(469) 229-9400,,63131,MISSOURI,1999,,,CENTENNIAL,Master's,1
162363,,San Francisco,Anil Ali P.C.,ARIZONA,,,A-15211-03905,31/08/2015,Certified,H-1B,INDIA,,24/05/2016,201 Industrial Road,None,SAN CARLOS,UNITED STATES OF AMERICA,Chief People Officer,"NATERA, INC.",694,(650) 249-9090,,65211,MISSOURI,1839,,,COLUMBIA,Doctorate,0
181842,,New York,"LAW OFFICES OF JOSEPH RUOTOLO, LLC",NEW JERSEY,,,A-14127-66963,22/05/2014,Certified,H-1B,INDIA,,24/08/2016,"680 Folsom Street, 6Th Floor",None,SAN FRANCISCO,UNITED STATES OF AMERICA,"Manager, Hr Operations",RIVERBED TECHNOLOGY,1398,(415) 247-8800,,63501,MISSOURI,1867,,,COLUMBIA,Doctorate,0
302681,,Austin,"FosterQuan, LLP",CALIFORNIA,,,A-15351-52099,22/01/2016,Certified,H-1B,INDIA,,01/09/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,,64117,MISSOURI,1979,,,HANOVER,Master's,1
364196,,Santa Clara,None,NEW YORK,,,A-15099-65337,24/04/2015,Certified,L-1,INDIA,,14/09/2016,440 Terry Ave N,None,SEATTLE,UNITED STATES OF AMERICA,Immigration Specialist,AMAZON CORPORATE LLC,154100,(206) 266-1000,,63141,MISSOURI,1999,,,JACKSONVILLE,Master's,1
132828,,New York,"Epstein, Becker & Green, P.C.",CALIFORNIA,,,A-14058-45942,03/04/2014,Withdrawn,H-1B,SPAIN,,19/04/2016,612 Howard Street,None,SAN FRANCISCO,UNITED STATES OF AMERICA,Director Of Global People Operations,Tradeshift Inc,235,(800) 381-3585,,63164,MISSOURI,2013,,,LA CANADA,Bachelor's,0
312795,,Fairfield,"James D. Pearson, P.C.",MASSACHUSETTS,,,A-15352-52736,25/01/2016,Certified,H-1B,INDIA,,14/07/2016,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,40000,(201) 290-9573,,64117,MISSOURI,1979,,,LEES SUMMIT,Master's,1
122295,,Atlanta,Elarbee Thompson,CALIFORNIA,,,A-13294-03168,11/11/2013,Certified-Expired,H-1B,INDIA,,16/02/2016,13475 Danielson Street,None,POWAY,UNITED STATES OF AMERICA,Hr Generalist,"CALIFORNIA CREATIVE SOLUTIONS, INC",181,(858) 208-4133,,63130,MISSOURI,1999,,,NEW HUDSON,Master's,1
285865,,San Francisco,"Siegel, Gross & Tou, P.C.",TEXAS,,,A-16005-56990,31/01/2016,Certified,H-1B,INDIA,,13/04/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,,64117,MISSOURI,1979,,,OLATHE,Master's,1
286579,,None,"NPZ Law Group, P.C.",None,,,A-16005-57379,01/02/2016,Certified,H-1B,INDIA,,10/06/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,,64117,MISSOURI,1979,,,OVERLAND PARK,Master's,1
258168,,Brooklyn,"Marcin Muszynski, Esq.",NEW YORK,,,A-15306-34857,01/12/2015,Denied,H-1B,INDIA,,14/03/2016,6100 Tennyson Parkway,Suite 800 A,PLANO,UNITED STATES OF AMERICA,Senior Lead,INFOSYS LTD.,15324,(469) 229-9400,,63167,MISSOURI,2000,,,PEORIA,Master's,1
58246,,Arlington,Erickson Immigration Group,CALIFORNIA,,,A-15323-41317,11/12/2015,Certified,F-1,INDIA,,31/08/2016,2650 Route 130,None,CRANBURY,UNITED STATES OF AMERICA,Hr-Manager,"NARTAL SYSTEMS, INC.",35,(732) 788-3900,,65211,MISSOURI,1839,,,ROLLA,Doctorate,0
21895,,New York,"NABLI & ASSOCIATES, P.C.",NEW YORK,,,A-13340-22651,03/01/2014,Withdrawn,H-1B,CHINA,,09/10/2015,"1270 Ave Of The Americas, Suite 2310",None,NEW YORK,UNITED STATES OF AMERICA,Senior Managing Director & Co-Founder,BUSINESS DEVELOPMENT ASIA (HK) INC.,10,(212) 265-5300,,63366,MISSOURI,1992,,,SAINT PETERS,Bachelor's,0
56411,,Columbus,"Slowik & Robinson, LLC",TEXAS,,,A-14193-87821,31/07/2014,Withdrawn,H-1B,CHINA,,23/06/2015,"3100 De La Cruz Blvd., Suite 300",None,SANTA CLARA,UNITED STATES OF AMERICA,Hr Administrator,"TIDAL SYSTEMS, INC.",34,(408) 934-6800,,64507,MISSOURI,1969,,,ST. JOSEPH,Bachelor's,0
264789,,Matawan,"Fragomen, Del Rey, Bernsen & Loewy LLP",CALIFORNIA,,,A-15268-21874,19/10/2015,Certified,H-1B,INDIA,,13/10/2016,6100 Tennyson Parkway,None,PLANO,UNITED STATES OF AMERICA,Practice Lead-Global Immigration,INFOSYS LTD.,18500,(469) 229-9400,,63043,MISSOURI,2007,,,ST. LOUIS,Bachelor's,0
265920,,San Francisco,"Fragomen, Del Rey, Bernsen & Loewy LLP",CALIFORNIA,,,A-15316-38796,10/12/2015,Certified-Expired,H-1B,INDIA,,18/11/2015,1700 Market Street,Suite 210,PHILADELPHIA,UNITED STATES OF AMERICA,"Lead Specialist, Hr, Deloitte Services Lp As Agent",DELOITTE CONSULTING LLP,19000,(214) 840-1464,,59812,MONTANA,1893,A,INDIA,BUTTE,Doctorate,0
175259,,"Toronto, On, Canada",None,None,,,A-15183-94399,22/07/2015,Certified,H-1B,INDIA,,31/08/2016,445 Hoes Lane,None,PISCATAWAY,UNITED STATES OF AMERICA,"Director, Workforce Planning",INSTITUTE OF ELECTRICAL & ELECTRONICS ENGINEERS,1100,(732) 981-0600,,68114,NEBRASKA,1985,A,IRAN,SACRAMENTO,Doctorate,0
168417,,Rockville,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-16110-99023,10/05/2016,Certified,H-1B,PHILIPPINES,,03/09/2015,5361 Nw 33Rd Ave,None,FORT LAUDERDALE,UNITED STATES OF AMERICA,Director Of Human Resources,INTEGRATED REGIONAL LABORATORIES,812,(954) 717-0300,,68198-5735,NEBRASKA,1869,,,OMAHA,Doctorate,0
